LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1154.781866,1154.781847,1661327473.068647,94042.500,13559,2,EA,1,100,0.244261
1154.848458,1154.848440,1661327473.135239,94107.000,13559,2,EA,1,100,0.244073
1154.913502,1154.913483,1661327473.200283,94170.000,13576,1,EA,1,100,0.244022
1154.979062,1154.979043,1661327473.265843,94233.500,13591,2,EA,1,100,0.244142
1155.044622,1155.044603,1661327473.331403,94297.000,13591,2,EA,1,100,0.244261
1155.111730,1155.111712,1661327473.398511,94362.000,13610,1,EA,1,100,0.244587
1155.178323,1155.178304,1661327473.465104,94426.500,13626,2,EA,1,100,0.244741
1155.244915,1155.244897,1661327473.531696,94491.000,13626,2,EA,1,100,0.244707
1155.310991,1155.310973,1661327473.597772,94555.000,13647,2,EA,1,100,0.244664
1155.377067,1155.377049,1661327473.663849,94619.000,13647,2,EA,1,100,0.244733
1155.443144,1155.443125,1661327473.729925,94683.000,13662,1,EA,1,100,0.244913
1155.509736,1155.509717,1661327473.796517,94747.500,13680,2,EA,1,100,0.245258
1155.576328,1155.576310,1661327473.863110,94812.000,13680,2,EA,1,100,0.245059
1155.641372,1155.641354,1661327473.928153,94875.000,13696,1,EA,1,100,0.244939
1155.707965,1155.707946,1661327473.994746,94939.500,13716,2,EA,1,100,0.245008
1155.774557,1155.774538,1661327474.061338,95004.000,13716,2,EA,1,100,0.245163
1155.839601,1155.839582,1661327474.126382,95067.000,13732,1,EA,1,100,0.245447
1155.907742,1155.907723,1661327474.194523,95133.000,13747,2,EA,1,100,0.245672
1155.975883,1155.975864,1661327474.262664,95199.000,13747,2,EA,1,100,0.245681
1156.044024,1156.044005,1661327474.330805,95265.000,13766,1,EA,1,100,0.245534
1156.110100,1156.110081,1661327474.396881,95329.000,13785,2,EA,1,100,0.245137
1156.176176,1156.176158,1661327474.462957,95393.000,13785,2,EA,1,100,0.245249
1156.241736,1156.241717,1661327474.528517,95456.500,13801,2,EA,1,100,0.245568
1156.307296,1156.307277,1661327474.594077,95520.000,13801,2,EA,1,100,0.245854
1156.373372,1156.373354,1661327474.660153,95584.000,13819,1,EA,1,100,0.246245
1156.440481,1156.440462,1661327474.727262,95649.000,13836,2,EA,1,100,0.245880
1156.507589,1156.507571,1661327474.794371,95714.000,13836,2,EA,1,100,0.245897
1156.575730,1156.575712,1661327474.862512,95780.000,13852,2,EA,1,100,0.245932
1156.643871,1156.643853,1661327474.930653,95846.000,13852,2,EA,1,100,0.245993
1156.710980,1156.710962,1661327474.997761,95911.000,13872,1,EA,1,100,0.246166
1156.777056,1156.777038,1661327475.063838,95975.000,13893,2,EA,1,100,0.246088
1156.843132,1156.843114,1661327475.129914,96039.000,13893,2,EA,1,100,0.246114
1156.909209,1156.909190,1661327475.195990,96103.000,13909,2,EA,1,100,0.246210
1156.975285,1156.975266,1661327475.262066,96167.000,13909,2,EA,1,100,0.246010
1157.040328,1157.040310,1661327475.327110,96230.000,13927,1,EA,1,100,0.245715
1157.107953,1157.107935,1661327475.394735,96295.500,13943,2,EA,1,100,0.245845
1157.175578,1157.175560,1661327475.462360,96361.000,13943,2,EA,1,100,0.246088
1157.244752,1157.244733,1661327475.531533,96428.000,13960,1,EA,1,100,0.246227
1157.311344,1157.311325,1661327475.598125,96492.500,13977,2,EA,1,100,0.246305
1157.377936,1157.377918,1661327475.664718,96557.000,13977,2,EA,1,100,0.246384
1157.444013,1157.443994,1661327475.730794,96621.000,13994,1,EA,1,100,0.246558
1157.509573,1157.509554,1661327475.796354,96684.500,14009,2,EA,1,100,0.246558
1157.575132,1157.575114,1661327475.861914,96748.000,14009,2,EA,1,100,0.246794
1157.641725,1157.641706,1661327475.928506,96812.500,14028,2,EA,1,100,0.246986
1157.708317,1157.708299,1661327475.995099,96877.000,14028,2,EA,1,100,0.246506
1157.775426,1157.775407,1661327476.062207,96942.000,14044,1,EA,1,100,0.246471
1157.843567,1157.843548,1661327476.130348,97008.000,14061,2,EA,1,100,0.246759
1157.911708,1157.911689,1661327476.198489,97074.000,14061,2,EA,1,100,0.246959
1157.977784,1157.977766,1661327476.264566,97138.000,14077,1,EA,1,100,0.247073
1158.044376,1158.044358,1661327476.331158,97202.500,14097,2,EA,1,100,0.247047
1158.110969,1158.110950,1661327476.397751,97267.000,14097,2,EA,1,100,0.246898
1158.178077,1158.178059,1661327476.464859,97332.000,14118,1,EA,1,100,0.246837
1158.245702,1158.245684,1661327476.532484,97397.500,14138,2,EA,1,100,0.247152
1158.313327,1158.313309,1661327476.600109,97463.000,14138,2,EA,1,100,0.247503
1158.379403,1158.379385,1661327476.666185,97527.000,14155,2,EA,1,100,0.247802
1158.445479,1158.445461,1661327476.732261,97591.000,14155,2,EA,1,100,0.247599
1158.510523,1158.510505,1661327476.797305,97654.000,14174,1,EA,1,100,0.247626
1158.577632,1158.577613,1661327476.864413,97719.000,14188,2,EA,1,100,0.247749
1158.644740,1158.644722,1661327476.931522,97784.000,14188,2,EA,1,100,0.247696
1158.710817,1158.710798,1661327476.997598,97848.000,14206,1,EA,1,100,0.247459
1158.777409,1158.777390,1661327477.064191,97912.500,14222,2,EA,1,100,0.247837
1158.844001,1158.843983,1661327477.130783,97977.000,14222,2,EA,1,100,0.247863
1158.910078,1158.910059,1661327477.196859,98041.000,14239,1,EA,1,100,0.248075
1158.975637,1158.975619,1661327477.262419,98104.500,14257,2,EA,1,100,0.248331
1159.041197,1159.041179,1661327477.327979,98168.000,14257,2,EA,1,100,0.247951
1159.107790,1159.107771,1661327477.394572,98232.500,14275,2,EA,1,100,0.247740
1159.174382,1159.174364,1661327477.461164,98297.000,14275,2,EA,1,100,0.247978
1159.241491,1159.241472,1661327477.528273,98362.000,14291,1,EA,1,100,0.248455
1159.308083,1159.308065,1661327477.594865,98426.500,14311,2,EA,1,100,0.248526
1159.374676,1159.374657,1661327477.661458,98491.000,14311,2,EA,1,100,0.248446
1159.438687,1159.438668,1661327477.725469,98553.000,14327,1,EA,1,100,0.248508
1159.505279,1159.505261,1661327477.792061,98617.500,14343,2,EA,1,100,0.248836
1159.571872,1159.571853,1661327477.858654,98682.000,14343,2,EA,1,100,0.249165
1159.637948,1159.637929,1661327477.924730,98746.000,14363,2,EA,1,100,0.248916
1159.704024,1159.704005,1661327477.990806,98810.000,14363,2,EA,1,100,0.248845
1159.771133,1159.771114,1661327478.057914,98875.000,14383,1,EA,1,100,0.248996
1159.837209,1159.837190,1661327478.123991,98939.000,14399,2,EA,1,100,0.249210
1159.903285,1159.903266,1661327478.190067,99003.000,14399,2,EA,1,100,0.249352
1159.969877,1159.969859,1661327478.256659,99067.500,14419,2,EA,1,100,0.249138
1160.036470,1160.036451,1661327478.323252,99132.000,14419,2,EA,1,100,0.249005
1160.102546,1160.102527,1661327478.389328,99196.000,14437,1,EA,1,100,0.249005
1160.168622,1160.168604,1661327478.455404,99260.000,14452,2,EA,1,100,0.248632
1160.234698,1160.234680,1661327478.521480,99324.000,14452,2,EA,1,100,0.248827
1160.301807,1160.301788,1661327478.588589,99389.000,14468,1,EA,1,100,0.248987
1160.368399,1160.368381,1661327478.655181,99453.500,14486,2,EA,1,100,0.249032
1160.434992,1160.434973,1661327478.721774,99518.000,14486,2,EA,1,100,0.249183
1160.500035,1160.500017,1661327478.786817,99581.000,14504,1,EA,1,100,0.249023
1160.566628,1160.566609,1661327478.853410,99645.500,14520,2,EA,1,100,0.248916
1160.633220,1160.633202,1661327478.920002,99710.000,14520,2,EA,1,100,0.248872
1160.700329,1160.700310,1661327478.987111,99775.000,14536,2,EA,1,100,0.249023
1160.767437,1160.767419,1661327479.054219,99840.000,14536,2,EA,1,100,0.248934
1160.832481,1160.832463,1661327479.119263,99903.000,14553,1,EA,1,100,0.249040
1160.898557,1160.898539,1661327479.185339,99967.000,14569,2,EA,1,100,0.249138
1160.964633,1160.964615,1661327479.251415,100031.000,14569,2,EA,1,100,0.249058
1161.031742,1161.031723,1661327479.318524,100096.000,14587,1,EA,1,100,0.249112
1161.099367,1161.099348,1661327479.386149,100161.500,14603,2,EA,1,100,0.248907
1161.166992,1161.166973,1661327479.453774,100227.000,14603,2,EA,1,100,0.248952
1161.235133,1161.235114,1661327479.521915,100293.000,14620,1,EA,1,100,0.249103
1161.301725,1161.301707,1661327479.588507,100357.500,14642,2,EA,1,100,0.248836
1161.368317,1161.368299,1661327479.655100,100422.000,14642,2,EA,1,100,0.249112
1161.434394,1161.434375,1661327479.721176,100486.000,14659,2,EA,1,100,0.249299
1161.500470,1161.500451,1661327479.787252,100550.000,14659,2,EA,1,100,0.249227
1161.565513,1161.565495,1661327479.852296,100613.000,14675,1,EA,1,100,0.249281
1161.632106,1161.632087,1661327479.918888,100677.500,14691,2,EA,1,100,0.249085
1161.698698,1161.698680,1661327479.985481,100742.000,14691,2,EA,1,100,0.249316
1161.767872,1161.767853,1661327480.054654,100809.000,14707,1,EA,1,100,0.249530
1161.834980,1161.834962,1661327480.121763,100874.000,14724,2,EA,1,100,0.249450
1161.902089,1161.902070,1661327480.188871,100939.000,14724,2,EA,1,100,0.249468
1161.968165,1161.968147,1661327480.254947,101003.000,14740,1,EA,1,100,0.249593
1162.033725,1162.033707,1661327480.320508,101066.500,14760,2,EA,1,100,0.249370
1162.099285,1162.099267,1661327480.386067,101130.000,14760,2,EA,1,100,0.249477
1162.165877,1162.165859,1661327480.452660,101194.500,14776,2,EA,1,100,0.249620
1162.232470,1162.232451,1661327480.519252,101259.000,14776,2,EA,1,100,0.249414
1162.298546,1162.298527,1661327480.585328,101323.000,14793,1,EA,1,100,0.249593
1162.367203,1162.367185,1661327480.653986,101389.500,14810,2,EA,1,100,0.249790
1162.435860,1162.435842,1661327480.722643,101456.000,14810,2,EA,1,100,0.249673
1162.501937,1162.501918,1661327480.788719,101520.000,14827,1,EA,1,100,0.249646
1162.568529,1162.568511,1661327480.855312,101584.500,14841,2,EA,1,100,0.249709
1162.635121,1162.635103,1661327480.921904,101649.000,14841,2,EA,1,100,0.249978
1162.701198,1162.701179,1661327480.987980,101713.000,14859,1,EA,1,100,0.250022
1162.766758,1162.766739,1661327481.053540,101776.500,14875,2,EA,1,100,0.250166
1162.832317,1162.832299,1661327481.119100,101840.000,14875,2,EA,1,100,0.250327
1162.897361,1162.897343,1661327481.184144,101903.000,14897,1,EA,1,100,0.250112
1162.966018,1162.966000,1661327481.252801,101969.500,14913,2,EA,1,100,0.250067
1163.034676,1163.034657,1661327481.321458,102036.000,14913,2,EA,1,100,0.250211
1163.101784,1163.101766,1661327481.388567,102101.000,14931,2,EA,1,100,0.250282
1163.168893,1163.168875,1661327481.455676,102166.000,14931,2,EA,1,100,0.250525
1163.236002,1163.235983,1661327481.522784,102231.000,14947,1,EA,1,100,0.250624
1163.302078,1163.302059,1661327481.588860,102295.000,14965,2,EA,1,100,0.250850
1163.368154,1163.368135,1661327481.654937,102359.000,14965,2,EA,1,100,0.250796
1163.434746,1163.434728,1661327481.721529,102423.500,14988,2,EA,1,100,0.250588
1163.501339,1163.501320,1661327481.788121,102488.000,14988,2,EA,1,100,0.250561
1163.566382,1163.566364,1661327481.853165,102551.000,15005,1,EA,1,100,0.250561
1163.632975,1163.632956,1661327481.919757,102615.500,15020,2,EA,1,100,0.250606
1163.699567,1163.699549,1661327481.986350,102680.000,15020,2,EA,1,100,0.250579
1163.766676,1163.766657,1661327482.053458,102745.000,15037,1,EA,1,100,0.250913
1163.833268,1163.833250,1661327482.120051,102809.500,15053,2,EA,1,100,0.250660
1163.899861,1163.899842,1661327482.186643,102874.000,15053,2,EA,1,100,0.250381
1163.965937,1163.965918,1661327482.252719,102938.000,15071,2,EA,1,100,0.250543
1164.032013,1164.031994,1661327482.318796,103002.000,15071,2,EA,1,100,0.250705
1164.099121,1164.099103,1661327482.385904,103067.000,15091,1,EA,1,100,0.250714
1164.164681,1164.164663,1661327482.451464,103130.500,15106,2,EA,1,100,0.250687
1164.230241,1164.230223,1661327482.517024,103194.000,15106,2,EA,1,100,0.250750
1164.297350,1164.297332,1661327482.584133,103259.000,15122,1,EA,1,100,0.250859
1164.363426,1164.363408,1661327482.650209,103323.000,15143,2,EA,1,100,0.251148
1164.429502,1164.429484,1661327482.716285,103387.000,15143,2,EA,1,100,0.251157
1164.496095,1164.496076,1661327482.782877,103451.500,15161,2,EA,1,100,0.251220
1164.562687,1164.562669,1661327482.849470,103516.000,15161,2,EA,1,100,0.251175
1164.628763,1164.628745,1661327482.915546,103580.000,15178,1,EA,1,100,0.251021
1164.695356,1164.695337,1661327482.982139,103644.500,15193,2,EA,1,100,0.250886
1164.761948,1164.761930,1661327483.048731,103709.000,15193,2,EA,1,100,0.251220
1164.828024,1164.828006,1661327483.114807,103773.000,15210,1,EA,1,100,0.251283
1164.894617,1164.894598,1661327483.181400,103837.500,15228,2,EA,1,100,0.251175
1164.961209,1164.961191,1661327483.247992,103902.000,15228,2,EA,1,100,0.251139
1165.027285,1165.027267,1661327483.314068,103966.000,15248,2,EA,1,100,0.251311
1165.093361,1165.093343,1661327483.380144,104030.000,15248,2,EA,1,100,0.251356
1165.158405,1165.158387,1661327483.445188,104093.000,15268,1,EA,1,100,0.251347
1165.225514,1165.225495,1661327483.512297,104158.000,15283,2,EA,1,100,0.251238
1165.292622,1165.292604,1661327483.579405,104223.000,15283,2,EA,1,100,0.251202
1165.358698,1165.358680,1661327483.645481,104287.000,15300,1,EA,1,100,0.251474
1165.424775,1165.424756,1661327483.711558,104351.000,15319,2,EA,1,100,0.251810
1165.490851,1165.490832,1661327483.777634,104415.000,15319,2,EA,1,100,0.251592
1165.556927,1165.556909,1661327483.843710,104479.000,15335,1,EA,1,100,0.251193
1165.623519,1165.623501,1661327483.910302,104543.500,15354,2,EA,1,100,0.251728
1165.690112,1165.690093,1661327483.976895,104608.000,15354,2,EA,1,100,0.251610
1165.756188,1165.756169,1661327484.042971,104672.000,15369,2,EA,1,100,0.251673
1165.822264,1165.822246,1661327484.109047,104736.000,15369,2,EA,1,100,0.251710
1165.890405,1165.890387,1661327484.177188,104802.000,15388,1,EA,1,100,0.251673
1165.955965,1165.955947,1661327484.242748,104865.500,15408,2,EA,1,100,0.251519
1166.021525,1166.021507,1661327484.308308,104929.000,15408,2,EA,1,100,0.251700
1166.086569,1166.086550,1661327484.373352,104992.000,15427,1,EA,1,100,0.251991
1166.152645,1166.152627,1661327484.439428,105056.000,15444,2,EA,1,100,0.252010
1166.218721,1166.218703,1661327484.505504,105120.000,15444,2,EA,1,100,0.251619
1166.285830,1166.285811,1661327484.572613,105185.000,15461,2,EA,1,100,0.251855
1166.352938,1166.352920,1661327484.639721,105250.000,15461,2,EA,1,100,0.252046
1166.420047,1166.420028,1661327484.706830,105315.000,15477,1,EA,1,100,0.252384
1166.486639,1166.486621,1661327484.773422,105379.500,15496,2,EA,1,100,0.252310
1166.553232,1166.553213,1661327484.840015,105444.000,15496,2,EA,1,100,0.252174
1166.619308,1166.619289,1661327484.906091,105508.000,15512,1,EA,1,100,0.251982
1166.684868,1166.684849,1661327484.971651,105571.500,15528,2,EA,1,100,0.251955
1166.750428,1166.750409,1661327485.037211,105635.000,15528,2,EA,1,100,0.252174
1166.817020,1166.817002,1661327485.103803,105699.500,15544,2,EA,1,100,0.252101
1166.883612,1166.883594,1661327485.170396,105764.000,15544,2,EA,1,100,0.252283
1166.952786,1166.952768,1661327485.239569,105831.000,15560,1,EA,1,100,0.252539
1167.019895,1167.019876,1661327485.306678,105896.000,15579,2,EA,1,100,0.252704
1167.087003,1167.086985,1661327485.373786,105961.000,15579,2,EA,1,100,0.252649
1167.153079,1167.153061,1661327485.439863,106025.000,15598,2,EA,1,100,0.252511
1167.219155,1167.219137,1661327485.505939,106089.000,15598,2,EA,1,100,0.252557
1167.283167,1167.283148,1661327485.569950,106151.000,15614,1,EA,1,100,0.252749
1167.349759,1167.349741,1661327485.636543,106215.500,15630,2,EA,1,100,0.252859
1167.416352,1167.416333,1661327485.703135,106280.000,15630,2,EA,1,100,0.253024
1167.482428,1167.482409,1661327485.769211,106344.000,15649,1,EA,1,100,0.253236
1167.550569,1167.550550,1661327485.837352,106410.000,15668,2,EA,1,100,0.252960
1167.618710,1167.618691,1661327485.905493,106476.000,15668,2,EA,1,100,0.253052
1167.685818,1167.685800,1661327485.972602,106541.000,15685,1,EA,1,100,0.253272
1167.752411,1167.752392,1661327486.039194,106605.500,15703,2,EA,1,100,0.253245
1167.819003,1167.818985,1661327486.105787,106670.000,15703,2,EA,1,100,0.253089
1167.884563,1167.884545,1661327486.171347,106733.500,15718,2,EA,1,100,0.253034
1167.950123,1167.950105,1661327486.236907,106797.000,15718,2,EA,1,100,0.252951
1168.017232,1168.017213,1661327486.304015,106862.000,15736,1,EA,1,100,0.253245
1168.083824,1168.083806,1661327486.370608,106926.500,15754,2,EA,1,100,0.253705
1168.150416,1168.150398,1661327486.437200,106991.000,15754,2,EA,1,100,0.253521
1168.217525,1168.217507,1661327486.504309,107056.000,15773,1,EA,1,100,0.253420
1168.284634,1168.284615,1661327486.571417,107121.000,15788,2,EA,1,100,0.253420
1168.351742,1168.351724,1661327486.638526,107186.000,15788,2,EA,1,100,0.253392
1168.418851,1168.418833,1661327486.705635,107251.000,15805,1,EA,1,100,0.253208
1168.485443,1168.485425,1661327486.772227,107315.500,15821,2,EA,1,100,0.253576
1168.552036,1168.552017,1661327486.838819,107380.000,15821,2,EA,1,100,0.253549
1168.618112,1168.618094,1661327486.904896,107444.000,15841,2,EA,1,100,0.253558
1168.684188,1168.684170,1661327486.970972,107508.000,15841,2,EA,1,100,0.253374
1168.750780,1168.750762,1661327487.037564,107572.500,15862,2,EA,1,100,0.253300
1168.817373,1168.817354,1661327487.104156,107637.000,15862,2,EA,1,100,0.253410
1168.885514,1168.885496,1661327487.172297,107703.000,15879,1,EA,1,100,0.253752
1168.952278,1168.952260,1661327487.239062,107767.667,15897,3,EA,1,100,0.253549
1169.019043,1169.019024,1661327487.305826,107832.333,15897,3,EA,1,100,0.253669
1169.085807,1169.085789,1661327487.372591,107897.000,15897,3,EA,1,100,0.253853
1169.150851,1169.150833,1661327487.437635,107960.000,15916,1,EA,1,100,0.254381
1169.217443,1169.217425,1661327487.504227,108024.500,15930,2,EA,1,100,0.254223
1169.284036,1169.284017,1661327487.570819,108089.000,15930,2,EA,1,100,0.254242
1169.350112,1169.350094,1661327487.636896,108153.000,15950,1,EA,1,100,0.254057
1169.416188,1169.416170,1661327487.702972,108217.000,15966,2,EA,1,100,0.254381
1169.482264,1169.482246,1661327487.769048,108281.000,15966,2,EA,1,100,0.254492
1169.548857,1169.548838,1661327487.835640,108345.500,15985,2,EA,1,100,0.254390
1169.615449,1169.615431,1661327487.902233,108410.000,15985,2,EA,1,100,0.254725
1169.681525,1169.681507,1661327487.968309,108474.000,16001,1,EA,1,100,0.254771
1169.748117,1169.748099,1661327488.034901,108538.500,16019,2,EA,1,100,0.254762
1169.814710,1169.814692,1661327488.101494,108603.000,16019,2,EA,1,100,0.254967
1169.880786,1169.880768,1661327488.167570,108667.000,16035,1,EA,1,100,0.254967
1169.946862,1169.946844,1661327488.233646,108731.000,16053,2,EA,1,100,0.254957
1170.012938,1170.012920,1661327488.299722,108795.000,16053,2,EA,1,100,0.254948
1170.079015,1170.078996,1661327488.365798,108859.000,16071,1,EA,1,100,0.254846
1170.145607,1170.145589,1661327488.432391,108923.500,16087,2,EA,1,100,0.254883
1170.212199,1170.212181,1661327488.498983,108988.000,16087,2,EA,1,100,0.255116
1170.278275,1170.278257,1661327488.565059,109052.000,16105,2,EA,1,100,0.255097
1170.344352,1170.344333,1661327488.631136,109116.000,16105,2,EA,1,100,0.254948
1170.412493,1170.412474,1661327488.699277,109182.000,16122,1,EA,1,100,0.255069
1170.478053,1170.478034,1661327488.764837,109245.500,16141,2,EA,1,100,0.255359
1170.543613,1170.543594,1661327488.830397,109309.000,16141,2,EA,1,100,0.255359
1170.608656,1170.608638,1661327488.895440,109372.000,16158,1,EA,1,100,0.255443
1170.674732,1170.674714,1661327488.961517,109436.000,16175,2,EA,1,100,0.255200
1170.740809,1170.740790,1661327489.027593,109500.000,16175,2,EA,1,100,0.255583
1170.807917,1170.807899,1661327489.094701,109565.000,16192,1,EA,1,100,0.255658
1170.873993,1170.873975,1661327489.160778,109629.000,16210,2,EA,1,100,0.255256
1170.940070,1170.940051,1661327489.226854,109693.000,16210,2,EA,1,100,0.255340
1171.006662,1171.006644,1661327489.293446,109757.500,16230,2,EA,1,100,0.255714
1171.073254,1171.073236,1661327489.360039,109822.000,16230,2,EA,1,100,0.255780
1171.139331,1171.139312,1661327489.426115,109886.000,16246,1,EA,1,100,0.256203
1171.205407,1171.205388,1661327489.492191,109950.000,16263,2,EA,1,100,0.256043
1171.271483,1171.271465,1661327489.558267,110014.000,16263,2,EA,1,100,0.255864
1171.338591,1171.338573,1661327489.625376,110079.000,16280,1,EA,1,100,0.256081
1171.405184,1171.405166,1661327489.691968,110143.500,16299,2,EA,1,100,0.256448
1171.471776,1171.471758,1661327489.758560,110208.000,16299,2,EA,1,100,0.256250
1171.536820,1171.536802,1661327489.823604,110271.000,16315,1,EA,1,100,0.256240
1171.602896,1171.602878,1661327489.889680,110335.000,16332,2,EA,1,100,0.256363
1171.668972,1171.668954,1661327489.955757,110399.000,16332,2,EA,1,100,0.256354
1171.735565,1171.735547,1661327490.022349,110463.500,16349,2,EA,1,100,0.256504
1171.802157,1171.802139,1661327490.088941,110528.000,16349,2,EA,1,100,0.256665
1171.868233,1171.868215,1661327490.155018,110592.000,16366,1,EA,1,100,0.256712
1171.934309,1171.934291,1661327490.221094,110656.000,16385,2,EA,1,100,0.256580
1172.000386,1172.000367,1661327490.287170,110720.000,16385,2,EA,1,100,0.256627
1172.067494,1172.067476,1661327490.354279,110785.000,16407,1,EA,1,100,0.256589
1172.135635,1172.135617,1661327490.422420,110851.000,16421,2,EA,1,100,0.256844
1172.203776,1172.203758,1661327490.490561,110917.000,16421,2,EA,1,100,0.257081
1172.270885,1172.270867,1661327490.557669,110982.000,16438,1,EA,1,100,0.257166
1172.337477,1172.337459,1661327490.624262,111046.500,16455,2,EA,1,100,0.257442
1172.404070,1172.404051,1661327490.690854,111111.000,16455,2,EA,1,100,0.257518
1172.469630,1172.469611,1661327490.756414,111174.500,16474,2,EA,1,100,0.257470
1172.535190,1172.535171,1661327490.821974,111238.000,16474,2,EA,1,100,0.257603
1172.600233,1172.600215,1661327490.887018,111301.000,16490,1,EA,1,100,0.257508
1172.666826,1172.666808,1661327490.953610,111365.500,16506,2,EA,1,100,0.257698
1172.733418,1172.733400,1661327491.020202,111430.000,16506,2,EA,1,100,0.257832
1172.802592,1172.802573,1661327491.089376,111497.000,16522,1,EA,1,100,0.257918
1172.869700,1172.869682,1661327491.156485,111562.000,16541,2,EA,1,100,0.257832
1172.936809,1172.936791,1661327491.223593,111627.000,16541,2,EA,1,100,0.258051
1173.002885,1173.002867,1661327491.289670,111691.000,16558,1,EA,1,100,0.258300
1173.069477,1173.069459,1661327491.356262,111755.500,16578,2,EA,1,100,0.258147
1173.136070,1173.136052,1661327491.422854,111820.000,16578,2,EA,1,100,0.257956
1173.202662,1173.202644,1661327491.489447,111884.500,16593,2,EA,1,100,0.257698
1173.269254,1173.269236,1661327491.556039,111949.000,16593,2,EA,1,100,0.258042
1173.335331,1173.335312,1661327491.622115,112013.000,16611,1,EA,1,100,0.258080
1173.402955,1173.402937,1661327491.689740,112078.500,16629,2,EA,1,100,0.258147
1173.470580,1173.470562,1661327491.757365,112144.000,16629,2,EA,1,100,0.258587
1173.536656,1173.536638,1661327491.823441,112208.000,16646,1,EA,1,100,0.258721
1173.603249,1173.603231,1661327491.890033,112272.500,16666,2,EA,1,100,0.258558
1173.669841,1173.669823,1661327491.956626,112337.000,16666,2,EA,1,100,0.258721
1173.736950,1173.736932,1661327492.023735,112402.000,16683,1,EA,1,100,0.259048
1173.803542,1173.803524,1661327492.090327,112466.500,16699,2,EA,1,100,0.259308
1173.870135,1173.870116,1661327492.156919,112531.000,16699,2,EA,1,100,0.259356
1173.934146,1173.934128,1661327492.220931,112593.000,16718,1,EA,1,100,0.259279
1174.002287,1174.002269,1661327492.289072,112659.000,16741,2,EA,1,100,0.259539
1174.070428,1174.070410,1661327492.357213,112725.000,16741,2,EA,1,100,0.259472
1174.137020,1174.137002,1661327492.423805,112789.500,16757,2,EA,1,100,0.259501
1174.203613,1174.203595,1661327492.490397,112854.000,16757,2,EA,1,100,0.259539
1174.270721,1174.270703,1661327492.557506,112919.000,16773,1,EA,1,100,0.259530
1174.336798,1174.336779,1661327492.623582,112983.000,16793,2,EA,1,100,0.259385
1174.402874,1174.402856,1661327492.689658,113047.000,16793,2,EA,1,100,0.259626
1174.469982,1174.469964,1661327492.756767,113112.000,16809,1,EA,1,100,0.259568
1174.536058,1174.536040,1661327492.822843,113176.000,16824,2,EA,1,100,0.259327
1174.602135,1174.602117,1661327492.888919,113240.000,16824,2,EA,1,100,0.259356
1174.669243,1174.669225,1661327492.956028,113305.000,16841,1,EA,1,100,0.259510
1174.735836,1174.735818,1661327493.022620,113369.500,16858,2,EA,1,100,0.259849
1174.802428,1174.802410,1661327493.089213,113434.000,16858,2,EA,1,100,0.259946
1174.869020,1174.869002,1661327493.155805,113498.500,16876,2,EA,1,100,0.260004
1174.935613,1174.935595,1661327493.222398,113563.000,16876,2,EA,1,100,0.259791
1174.999624,1174.999606,1661327493.286409,113625.000,16894,1,EA,1,100,0.259762
1175.066216,1175.066198,1661327493.353001,113689.500,16910,2,EA,1,100,0.259752
1175.132809,1175.132791,1661327493.419594,113754.000,16910,2,EA,1,100,0.259704
1175.198885,1175.198867,1661327493.485670,113818.000,16930,1,EA,1,100,0.259897
1175.265477,1175.265459,1661327493.552262,113882.500,16947,2,EA,1,100,0.260149
1175.332070,1175.332052,1661327493.618855,113947.000,16947,2,EA,1,100,0.260237
1175.398146,1175.398128,1661327493.684931,114011.000,16964,2,EA,1,100,0.260441
1175.464222,1175.464204,1661327493.751007,114075.000,16964,2,EA,1,100,0.260509
1175.531331,1175.531313,1661327493.818116,114140.000,16982,1,EA,1,100,0.260421
1175.597407,1175.597389,1661327493.884192,114204.000,16998,2,EA,1,100,0.260528
1175.663483,1175.663465,1661327493.950268,114268.000,16998,2,EA,1,100,0.260596
1175.729559,1175.729541,1661327494.016344,114332.000,17016,2,EA,1,100,0.260460
1175.795635,1175.795617,1661327494.082420,114396.000,17016,2,EA,1,100,0.260733
1175.862228,1175.862210,1661327494.149013,114460.500,17033,2,EA,1,100,0.260879
1175.928820,1175.928802,1661327494.215605,114525.000,17033,2,EA,1,100,0.260860
1175.995929,1175.995911,1661327494.282714,114590.000,17052,1,EA,1,100,0.260840
1176.062005,1176.061987,1661327494.348790,114654.000,17071,2,EA,1,100,0.260548
1176.128081,1176.128063,1661327494.414866,114718.000,17071,2,EA,1,100,0.260470
1176.193125,1176.193107,1661327494.479910,114781.000,17087,1,EA,1,100,0.260587
1176.260233,1176.260215,1661327494.547019,114846.000,17103,2,EA,1,100,0.260626
1176.327342,1176.327324,1661327494.614127,114911.000,17103,2,EA,1,100,0.260889
1176.393418,1176.393400,1661327494.680203,114975.000,17119,1,EA,1,100,0.260957
1176.459494,1176.459476,1661327494.746279,115039.000,17138,2,EA,1,100,0.261348
1176.525571,1176.525552,1661327494.812356,115103.000,17138,2,EA,1,100,0.261045
1176.591647,1176.591629,1661327494.878432,115167.000,17160,2,EA,1,100,0.260908
1176.657723,1176.657705,1661327494.944508,115231.000,17160,2,EA,1,100,0.260752
1176.724831,1176.724813,1661327495.011617,115296.000,17177,1,EA,1,100,0.260830
